Undefined product type,Nedefinirana vrsta proizvoda,module,Magento_CatalogInventory
%1 is not a correct comparison method.,%1 nije točna metoda uspoređivanja.,module,Magento_CatalogInventory
No Backorders,Nema naknadnih narudžbi,module,Magento_CatalogInventory
Allow Qty Below 0,Dozvolite količinu ispod 0,module,Magento_CatalogInventory
Allow Qty Below 0 and Notify Customer,Dozvolite količinu ispod 0 i obavijestite korisnika,module,Magento_CatalogInventory
In Stock,Dostupno,module,Magento_CatalogInventory
Out of Stock,Rasprodano,module,Magento_CatalogInventory
Unable to save Stock Item,Nemoguće spremiti proizvod na zalihi,module,Magento_CatalogInventory
"Stock Item with id ""%1"" does not exist.","Proizvod na zalihi sa id ""%1"" ne postoji.",module,Magento_CatalogInventory
"Unable to remove Stock Item with id ""%1""","Nemoguće ukloniti proizvod na zalihi sa id ""%1""",module,Magento_CatalogInventory
Unable to save Stock,Nemoguće spremiti zalihu,module,Magento_CatalogInventory
"Stock with id ""%1"" does not exist.","Zaliha sa id ""%1"" ne postoji.",module,Magento_CatalogInventory
"Unable to remove Stock with id ""%1""","Nemoguće ukloniti zalihu sa id ""%1""",module,Magento_CatalogInventory
Unable to save Stock Status,Nemoguće spremiti status zalihe,module,Magento_CatalogInventory
Unable to remove Stock Status for product %1,Nemoguće ukloniti status zalihe za proizvod %1,module,Magento_CatalogInventory
Not all of your products are available in the requested quantity.,Nisu dostupni svi odabrani proizvodi u traženoj količini.,module,Magento_CatalogInventory
"Product with SKU ""%1"" does not exist","Proizvod sa SKU ""%1"" ne postoji",module,Magento_CatalogInventory
The fewest you may purchase is %1.,Najmanje što možete kupiti je %1.,module,Magento_CatalogInventory
Please correct the quantity for some products.,Molimo ispravite količinu za neke proizvode.,module,Magento_CatalogInventory
The most you may purchase is %1.,Najviše što možete kupiti je %1.,module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested.","Nemamo onoliko ""%1"" koliko ste zatražili.",module,Magento_CatalogInventory
"We don't have as many ""%1"" as you requested, but we'll back order the remaining %2.","Nemamo onoliko ""%1"" koliko ste zatražili, ali ćemo poduprijeti narudžbu preostalih %2.",module,Magento_CatalogInventory
"We don't have ""%1"" in the requested quantity, so we'll back order the remaining %2.","Nemamo ""%1"" u traženoj količini, so we'll back order the remaining %2.",module,Magento_CatalogInventory
You can buy %1 only in quantities of %2 at a time.,Možete kupiti %1 samo u količini od %2 na vrijeme.,module,Magento_CatalogInventory
You can buy this product only in quantities of %1 at a time.,Možete kupiti proizvod samo u količinama od %1 na vrijeme.,module,Magento_CatalogInventory
Decimal qty increments is not allowed.,Povećanje decimalne količine nije dopuštena.,module,Magento_CatalogInventory
Stock Status,Status zalihe,module,Magento_CatalogInventory
Quantity,Količina,module,Magento_CatalogInventory
Advanced Inventory,Napredni inventar,module,Magento_CatalogInventory
%1 is available to buy in increments of %2,%1 je dostupan za kupit u koracima od %2,module,Magento_CatalogInventory
Only %1 left,Samo je %1 ostao,module,Magento_CatalogInventory
Product availability,Dostupnost proizvoda,module,Magento_CatalogInventory
Product Name,Naziv proizvoda,module,Magento_CatalogInventory
Qty,Količina,module,Magento_CatalogInventory
New Permission,Novo dopuštenje,module,Magento_CatalogPermissions
You already have a permission with this scope.,Već imate dozvolu unutar ovog područja.,module,Magento_CatalogPermissions
(Allow),(Dopustiti),module,Magento_CatalogPermissions
(Deny),(Odbiti),module,Magento_CatalogPermissions
Category Permissions,Category Permissions,module,Magento_CatalogPermissions
Browsing Category,Dopuštenja kategorije,module,Magento_CatalogPermissions
Display Product Prices,Prikaz cijena proizvoda,module,Magento_CatalogPermissions
Add to Cart,Dodajte u košaricu,module,Magento_CatalogPermissions
"Yes, for Everyone","Da, za sve",module,Magento_CatalogPermissions
"Yes, for Specified Customer Groups","Da, za određene grupe klijenata",module,Magento_CatalogPermissions
No,Ne,module,Magento_CatalogPermissions
"No, Redirect to Landing Page","Ne, preusmjeravanje na odredišnu stranicu",module,Magento_CatalogPermissions
Permission with the same scope,Dopuštenje s istim područjem,module,Magento_CatalogPermissions
You may need more permissions to access this category.,Možda Vam treba više dopuštenja za pristup ovoj kategoriji.,module,Magento_CatalogPermissions
You may need more permissions to access this product.,Možda Vam treba više dopuštenja za pristup ovom proizvodu.,module,Magento_CatalogPermissions
"You cannot add ""%1"" to the cart.","Ne možete dodati """"%1"""" u košaricu.",module,Magento_CatalogPermissions
Permissions do not depend on store views.,Dopuštenja ne ovise o pregledima trgovine.,module,Magento_CatalogPermissions
Website,Web stranica,module,Magento_CatalogPermissions
Customer Group,Korisnička grupa,module,Magento_CatalogPermissions
Action,Radnja,module,Magento_CatalogPermissions
-- Please Select --,Molimo izaberite,module,Magento_CatalogPermissions
All Websites,Sve web stranice,module,Magento_CatalogPermissions
All Customer Groups,Sve korisničke grupe,module,Magento_CatalogPermissions
Allow,Dopusti,module,Magento_CatalogPermissions
Deny,Odbij,module,Magento_CatalogPermissions
Use parent,Koristite nadređeno,module,Magento_CatalogPermissions
Future Update in this time range already exists. Select a different range to add a new Future Update.,Buduće ažuriranje u ovom vremenskom rasponu već postoji. Odaberite drugi raspon za dodavanje novog budućeg ažuriranja.,module,Magento_CatalogRuleStaging
Future Update End Time cannot be equal or earlier than Start Time.,Kraj vremena budućeg ažuriranja ne može biti jednako ili ranije od početka vremena.,module,Magento_CatalogRuleStaging
Smth went to exception,Nešto je otišlo u odstupanje,module,Magento_CatalogRuleStaging
Delete Rule,Ukloni pravilo,module,Magento_CatalogRule
Are you sure you want to do this?,Jeste li sigurni da to želite učiniti?,module,Magento_CatalogRule
Reset,Reset,module,Magento_CatalogRule
Save and Apply,Spremite i primijenite,module,Magento_CatalogRule
Save and Continue Edit,Spremite i nastavite uređivati,module,Magento_CatalogRule
Save,Spremite,module,Magento_CatalogRule
Catalog Price Rule,Pravila kataložne cijene,module,Magento_CatalogRule
Add New Rule,Dodajte novo pravilo,module,Magento_CatalogRule
Apply Rules,Primijenite pravila,module,Magento_CatalogRule
Conditions,Uvjeti,module,Magento_CatalogRule
Conditions (don't add conditions if rule is applied to all products),Uvjeti (ne dodavajte uvjete ako se pravilo primjenjuje na sve proizvode),module,Magento_CatalogRule
ID,ID,module,Magento_CatalogRule
Type,Vrsta,module,Magento_CatalogRule
Attribute Set,Set atributa,module,Magento_CatalogRule
SKU,SKU,module,Magento_CatalogRule
Product,Proizvod,module,Magento_CatalogRule
Promotions,Promocije,module,Magento_CatalogRule
"We found updated rules that are not applied. Please click ""Apply Rules"" to update your catalog.","Pronašli smo ažurirana pravila koja se ne primijenjuju. Molimo kliknite na """" Primjeni pravila """" kako biste ažurirali svoj katalog.",module,Magento_CatalogRule
We can't apply the rules.,Pravilo se ne može primijeniti.,module,Magento_CatalogRule
You deleted the rule.,Obrisali ste pravilo.,module,Magento_CatalogRule
We can't delete this rule right now. Please review the log and try again.,Ne možemo izbrisati ovo pravilo. Molimo pregledajte zapisnik i pokušajte ponovno.,module,Magento_CatalogRule
We can't find a rule to delete.,Ne možemo pronaći pravilo za ukloniti.,module,Magento_CatalogRule
This rule no longer exists.,Ovo pravilo više ne postoji.,module,Magento_CatalogRule
New Catalog Price Rule,Novo pravilo kataložne cijene,module,Magento_CatalogRule
Edit Rule,Uredite pravilo,module,Magento_CatalogRule
New Rule,Novo pravilo,module,Magento_CatalogRule
Catalog,Katalog,module,Magento_CatalogRule
You saved the rule.,Spremili ste pravilo.,module,Magento_CatalogRule
Something went wrong while saving the rule data. Please review the error log.,Nešto je pošlo po krivu prilikom spremanja podataka o pravilu. Pročitajte zapisnik o pogrešci.,module,Magento_CatalogRule
Promo,Promo,module,Magento_CatalogRule
Unable to save rule %1,Nemoguće spremiti pravilo %1,module,Magento_CatalogRule
"Rule with specified ID ""%1"" not found.","Pravilo sa specifičnim ID """"%1"""" nije pronađeno.",module,Magento_CatalogRule
Unable to remove rule %1,Nemoguće ukloniti pravilo %1,module,Magento_CatalogRule
Could not rebuild index for empty products array,Ne može se obnoviti indeks za prazan niz proizvoda,module,Magento_CatalogRule
We can't rebuild the index for an undefined product.,Ne možemo obnoviti indeks za nedefiniran proizvod.,module,Magento_CatalogRule
Percentage discount should be between 0 and 100.,Postotak popusta mora biti između 0 i 100.,module,Magento_CatalogRule
Discount value should be 0 or greater.,Vrijednost popusta treba biti 0 ili veći.,module,Magento_CatalogRule
Unknown action.,Nepoznata radnja.,module,Magento_CatalogRule
Update the Product,Ažuriraj proizvod,module,Magento_CatalogRule
Rule price,Pravilo cijene,module,Magento_CatalogRule
To Fixed Value,Za stalnu vrijednost,module,Magento_CatalogRule
To Percentage,Za postotak,module,Magento_CatalogRule
By Fixed value,Stalnom vrijednošću,module,Magento_CatalogRule
By Percentage,Po postotku,module,Magento_CatalogRule
Update product's %1 %2: %3,Ažuriraj proizvode %1 %2: %3,module,Magento_CatalogRule
Apply as percentage of original,Primijenite kao postotak originala,module,Magento_CatalogRule
Apply as fixed amount,Primijenite kao stalan iznos,module,Magento_CatalogRule
Adjust final price to this percentage,Podesite konačnu cijenu ovog postotka,module,Magento_CatalogRule
Adjust final price to discount value,Podesite konačnu cijenu vrijednosti popusta,module,Magento_CatalogRule
Conditions Combination,Uvjeti kombinacija,module,Magento_CatalogRule
Product Attribute,Atributi proizvoda,module,Magento_CatalogRule
Updated rules applied.,Ažurirana pravila primjenjena,module,Magento_CatalogRule
"You disabled %1 Catalog Price Rules based on ""%2"" attribute.","Onemogućili ste %1 pravila kataložne cijene temeljene na """"%2"""" atributa.",module,Magento_CatalogRule
Home,Početna stranica,module,Magento_CatalogSearch
Go to Home Page,Idi na početnu stranicu,module,Magento_CatalogSearch
Catalog Advanced Search,Napredno pretraživanje kataloga,module,Magento_CatalogSearch
All,Sve,module,Magento_CatalogSearch
Yes,Da,module,Magento_CatalogSearch
No,Ne,module,Magento_CatalogSearch
Results,Rezultati,module,Magento_CatalogSearch
Grid,Grid,module,Magento_CatalogSearch
List,Lista,module,Magento_CatalogSearch
Search Weight,Pretražite prema težini,module,Magento_CatalogSearch
Relevance,Relevantno,module,Magento_CatalogSearch
Search results for: '%1',Rezultati pretrage za: '%1',module,Magento_CatalogSearch
Minimum Search query length is %1,Minimalni uput za pretraživanje je dužine %1%1,module,Magento_CatalogSearch
Please specify at least one search term.,Molimo navedite najmanje jedan pojam za pretraživanje.,module,Magento_CatalogSearch
%1 and greater,%1 i više,module,Magento_CatalogSearch
up to %1,do  %1,module,Magento_CatalogSearch
Category,Kategorija,module,Magento_CatalogSearch
%1 and above,%1 i manje,module,Magento_CatalogSearch
%1 - %2,%1 - %2,module,Magento_CatalogSearch
"Sorry, something went wrong. You can find out more in the error log.","Žao nam je, nešto je pošlo po zlu. Možete saznati više u zapisima grešaka.",module,Magento_CatalogSearch
Bucket does not exist,Kanta ne postoji,module,Magento_CatalogSearch
Product,Proizvod,module,Magento_CatalogSearch
Search Settings,Pretražite postavke,module,Magento_CatalogSearch
Search,Pretražite,module,Magento_CatalogSearch
Advanced Search,Napredno pretraživanje,module,Magento_CatalogSearch
<strong>%1 item</strong> were found using the following search criteria,<strong>%1 proizvod</strong> je pronađen prilikom korištenja izabranog kriterija pretraživanja.,module,Magento_CatalogSearch
<strong>%1 items</strong> were found using the following search criteria,<strong>%1 proizvod</strong> je pronađen korištenjem izabranog kriterija pretrage,module,Magento_CatalogSearch
We can't find any items matching these search criteria.,Ne možemo pronaći nijedan proizvod koji odgovara korištenim kriterijima pretrage.,module,Magento_CatalogSearch
Modify your search.,Izmijenite svoje pretraživanje.,module,Magento_CatalogSearch
name,ime,module,Magento_CatalogSearch
Don't see what you're looking for?,Niste pronašli što ste tražili?,module,Magento_CatalogSearch
Your search returned no results.,Vaše pretraživanje nema rezultata.,module,Magento_CatalogSearch
"Attribute ""%1"" is required.","Atribut """"%1"""" je neophodan.",module,Magento_CatalogStaging
Enabled,omogućen,module,Magento_CatalogStaging
Disabled,onemogućen,module,Magento_CatalogStaging
Future Update in this time range already exists. Select a different range to add a new Future Update.,Buduće ažuriranje u ovom vremenskom rasponu već postoji. Odaberite drugi raspon za dodavanje novog budućeg ažuriranja.,module,Magento_CatalogStaging
Unable to save product,Nemoguće je spremiti proizvod,module,Magento_CatalogStaging
The image cannot be removed as it has been assigned to the other image role,Slika se ne može ukloniti jer je dodijeljena na drugu sliku uloge,module,Magento_CatalogStaging
View/Edit,Pregledajte/Uredite,module,Magento_CatalogStaging
Delete,Obrišite,module,Magento_CatalogStaging
Preview,Pregled,module,Magento_CatalogStaging
Set Product as New,Postavite proizvod kao novi:,module,Magento_CatalogStaging
Store View:,Pregled trgovine:,module,Magento_CatalogStaging
Stores Configuration,Konfiguracija trgovine,module,Magento_CatalogStaging
Create Permanent Redirect for old URL,Stvori privremeno preusmjeravanje za stari URL,module,Magento_CatalogUrlRewrite
Conditions Combination,Kombinacija uvijeta,module,Magento_CatalogWidget
Product Attribute,Atributi proizvoda,module,Magento_CatalogWidget
SKU,SKU,module,Magento_CatalogWidget
Please choose a condition to add.,Molimo odaberite stanje za dodati.,module,Magento_CatalogWidget
Add to Cart,Dodajte u košaricu,module,Magento_CatalogWidget
In stock,Dostupno,module,Magento_CatalogWidget
Out of stock,Nedostupno,module,Magento_CatalogWidget
Add to Wish List,Dodajte na listu želja,module,Magento_CatalogWidget
Add to Compare,Dodajte za usporebu,module,Magento_CatalogWidget
Root,Glavno,module,Magento_Catalog
Delete,Uklonite,module,Magento_Catalog
Save,Spremite,module,Magento_Catalog
Use Config Settings,Koristite konfiguracijske postavke,module,Magento_Catalog
Use All Available Attributes,Koristite sve moguće atribute,module,Magento_Catalog
ID,ID,module,Magento_Catalog
Name,Ime,module,Magento_Catalog
SKU,SKU,module,Magento_Catalog
Price,Cijena,module,Magento_Catalog
Position,Pozicija,module,Magento_Catalog
Add Subcategory,Dodajte podkategoriju,module,Magento_Catalog
Add Root Category,Dodajte glavnu kategoriju,module,Magento_Catalog
Day,Dan,module,Magento_Catalog
Month,Mjesec,module,Magento_Catalog
Year,Godina,module,Magento_Catalog
"<label class=""label""><span>from</span></label>","<label class=""label""><span>od</span></label>",module,Magento_Catalog
"<label class=""label""><span>to</span></label>","<label class=""label""><span>za</span></label>",module,Magento_Catalog
[GLOBAL],[GLOBAL],module,Magento_Catalog
[WEBSITE],[WEB STRANICA],module,Magento_Catalog
[STORE VIEW],[PREGLED TRGOVINE],module,Magento_Catalog
WYSIWYG Editor,WYSIWYG uređivač,module,Magento_Catalog
Add Product,Dodajte proizvod,module,Magento_Catalog
label,oznaka,module,Magento_Catalog
Product Attributes,Atributi proizvoda,module,Magento_Catalog
Add New Attribute,Dodajte novi atribut,module,Magento_Catalog
Cancel,Odustanite,module,Magento_Catalog
Save Attribute,Spremite atribut,module,Magento_Catalog
Save in New Attribute Set,Spremite kao novi set atributa,module,Magento_Catalog
Enter Name for New Attribute Set,Upišite ime seta atributa,module,Magento_Catalog
Save and Continue Edit,Spremite i nastavite uređivanje,module,Magento_Catalog
Delete Attribute,Uklonite atribut,module,Magento_Catalog
"Edit Product Attribute ""%1""","Uredite atribut proizvoda ""%1""",module,Magento_Catalog
New Product Attribute,Novi atribut proizvoda,module,Magento_Catalog
Advanced Attribute Properties,Napredne mogućnosti atributa,module,Magento_Catalog
Attribute Code,Šifra atributa,module,Magento_Catalog
This is used internally. Make sure you don't use spaces or more than %1 symbols.,Koristi se interno. Molimo ne koristiti razmake ili više od %1 znaka.,module,Magento_Catalog
Default Value,Zadana vrijednost,module,Magento_Catalog
Unique Value,Jedinstvena vrijednost,module,Magento_Catalog
Unique Value (not shared with other products),Jedinstvena vrijednost (ne dijeli se sa ostalim proizvodima),module,Magento_Catalog
Not shared with other products.,Ne dijeli se sa ostalim proizvodima.,module,Magento_Catalog
Input Validation for Store Owner,Unesite validaciju  za vlasnika trgovine,module,Magento_Catalog
Add to Column Options,Dodajte u mogućnosti stupca,module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of column options in the product grid.","Označite ""Da"" kako biste dodali atribut na listu mogućnosti stupca u proizvodnoj mreži.",module,Magento_Catalog
Use in Filter Options,Koristite filtere,module,Magento_Catalog
"Select ""Yes"" to add this attribute to the list of filter options in the product grid.","Označite ""Da"" kako biste dodali atribut na listu filtera u proizvodnoj mreži.",module,Magento_Catalog
Store View,Naslovnica trgovine,module,Magento_Catalog
Website,Web stranica,module,Magento_Catalog
Global,Globalno,module,Magento_Catalog
Scope,Područje,module,Magento_Catalog
Declare attribute value saving scope.,Objavite atribute vrijednosti područja.,module,Magento_Catalog
Storefront Properties,Mogućnosti izgleda trgovine,module,Magento_Catalog
Use in Search,Koristite u tražilici,module,Magento_Catalog
Visible in Advanced Search,Vidljivo u naprednom pretraživanju,module,Magento_Catalog
Comparable on Storefront,Moguće za uspoređivanje na izgledu trgovine,module,Magento_Catalog
Use for Promo Rule Conditions,Koristite kao uvjet za promociju,module,Magento_Catalog
Enable WYSIWYG,Omogućite WYSIWYG,module,Magento_Catalog
Allow HTML Tags on Storefront,Omogućite HTML oznake na naslovnici,module,Magento_Catalog
Visible on Catalog Pages on Storefront,Vidljivo na stranicama kataloga na naslovnici,module,Magento_Catalog
Used in Product Listing,Koristi se u listama proizvoda,module,Magento_Catalog
Depends on design theme.,Ovisi o postavljenoj temi,module,Magento_Catalog
Used for Sorting in Product Listing,Koristi se za sortiranje u listi proizvoda,module,Magento_Catalog
Media Image,Slika medija,module,Magento_Catalog
Gallery,Galerija,module,Magento_Catalog
System Properties,Mogućnosti sustava,module,Magento_Catalog
No,Ne,module,Magento_Catalog
Yes,Da,module,Magento_Catalog
Data Type for Saving in Database,Vrste podataka za spremanje u bazu podataka,module,Magento_Catalog
Text,Text,module,Magento_Catalog
Varchar,Varchar,module,Magento_Catalog
Static,Static,module,Magento_Catalog
Datetime,Datetime,module,Magento_Catalog
Decimal,Decimal,module,Magento_Catalog
Integer,Integer,module,Magento_Catalog
Globally Editable,Globalno uređivanje,module,Magento_Catalog
Attribute Information,Podaci o atributu,module,Magento_Catalog
Properties,Mogućnosti,module,Magento_Catalog
Manage Labels,Upravljajte oznakama,module,Magento_Catalog
Visible,Vidljivo,module,Magento_Catalog
Web Site,Web stranica,module,Magento_Catalog
Searchable,Pretraživo,module,Magento_Catalog
Comparable,Usporedljivo,module,Magento_Catalog
Delete Selected Group,Uklonite označenu grupu,module,Magento_Catalog
Add New,Dodajte novo,module,Magento_Catalog
Back,Povratak,module,Magento_Catalog
Reset,Reset,module,Magento_Catalog
You are about to delete all products in this attribute set. Are you sure you want to do that?,Ukloniti ćete sve proizvode iz ovog seta atributa. Jeste li sigurno da želite nastaviti?,module,Magento_Catalog
New Set Name,Novo ime seta,module,Magento_Catalog
Edit Attribute Set '%1',Uredite atribute seta '%1',module,Magento_Catalog
Empty,Prazno,module,Magento_Catalog
Add Attribute,Dodajte atribut,module,Magento_Catalog
Add New Group,Dodajte novu grupu,module,Magento_Catalog
Add Group,Dodajte grupu,module,Magento_Catalog
Edit Attribute Set Name,Uredite atribut imena seta,module,Magento_Catalog
For internal use,Za internu uporabu,module,Magento_Catalog
Based On,Temeljeno na,module,Magento_Catalog
Add New Attribute Set,Dodajte novi atribut setu,module,Magento_Catalog
Add Attribute Set,Dodajte atribut setu,module,Magento_Catalog
Attribute Sets,Atributi seta,module,Magento_Catalog
Close Window,Zatvorite prozor,module,Magento_Catalog
New Product,Novi proizvod,module,Magento_Catalog
Save & Edit,Spremite i Uredite,module,Magento_Catalog
Save & New,Spremite i novo,module,Magento_Catalog
Save & Duplicate,Spremite i duplicirajte,module,Magento_Catalog
Save & Close,Spremite i zatvorite,module,Magento_Catalog
Attributes,Atributi,module,Magento_Catalog
Change,promijenite,module,Magento_Catalog
Advanced Inventory,Napredni inventar,module,Magento_Catalog
Websites,Web stranice,module,Magento_Catalog
Products Information,Informacije o proizvodu,module,Magento_Catalog
Create Category,Stvorite kategoriju,module,Magento_Catalog
Category Name,Ime kategorije,module,Magento_Catalog
Parent Category,Nadkategorija,module,Magento_Catalog
"If there are no custom parent categories, please use the default parent category. You can reassign the category at any time in <a href=""%1"" target=""_blank"">Products > Categories</a>.","Molimo koristite zadanu nadkategoriju ukoliko ne postoji proizvoljna nadkategorija. U bilo koje vrijeme možete ponovno zadati kategriju u <a href=""%1"" target=""_blank"">proizvodima > kategorijama</a>.",module,Magento_Catalog
Price Alert Subscriptions,Obavijestite me o promijeni cijene,module,Magento_Catalog
Stock Alert Subscriptions,Obavijestite me o dostupnosti proizvoda,module,Magento_Catalog
There are no customers for this alert.,Nema korisnika za obavješčivanje.,module,Magento_Catalog
First Name,Ime,module,Magento_Catalog
Last Name,Prezime,module,Magento_Catalog
Email,e-mail,module,Magento_Catalog
Subscribe Date,Datum pretplate,module,Magento_Catalog
Last Notified,Zadnji put obaviješteno,module,Magento_Catalog
Send Count,Pošaljite zbroj,module,Magento_Catalog
New Attribute,Novi atribut,module,Magento_Catalog
Type,Vrsta,module,Magento_Catalog
Attribute Set,Set atributa,module,Magento_Catalog
Status,Status,module,Magento_Catalog
Visibility,Vidljivo,module,Magento_Catalog
Add New Option,Dodajte novu mogućnost,module,Magento_Catalog
Import Options,Uvezite mogućnosti,module,Magento_Catalog
Use Default,Koristite kao zadano,module,Magento_Catalog
Import,Uvezite,module,Magento_Catalog
Add New Row,Dodajte novi red,module,Magento_Catalog
Delete Row,Uklonite red,module,Magento_Catalog
Tier Pricing,Cijenovni red,module,Magento_Catalog
Default Price,Zadana cijena,module,Magento_Catalog
All Websites,Sve web stranice,module,Magento_Catalog
ALL GROUPS,SVE GRUPE,module,Magento_Catalog
Add Price,Dodajte cijenu,module,Magento_Catalog
Default Values,Zadane vrijednosti,module,Magento_Catalog
Related Products,Srodni proizvodi,module,Magento_Catalog
Up-sells,Preporučeni proizvodi,module,Magento_Catalog
Cross-sells,Uvjetovani proizvodi,module,Magento_Catalog
Size for %1,Veličina za %1,module,Magento_Catalog
Watermark File for %1,Vodeni žig za %1,module,Magento_Catalog
Position of Watermark for %1,Pozicija vodenog žiga %1,module,Magento_Catalog
Name in %1,Dodajte ime u %1,module,Magento_Catalog
Quantity,Količina,module,Magento_Catalog
Edit,Uređivanje,module,Magento_Catalog
Are you sure?,Jeste li sigurni?,module,Magento_Catalog
Change Status,Promjena statusa,module,Magento_Catalog
Update Attributes,Ažurirajte atribute,module,Magento_Catalog
start typing to search category,počnite upisivati kako bi pretraživali kategoriju,module,Magento_Catalog
New Category,Nova kategorija,module,Magento_Catalog
"Images (.gif, .jpg, .png)","Slike (.gif, .jpg, .png)",module,Magento_Catalog
Add New Images,Dodajte nove slike,module,Magento_Catalog
Inc. Tax,Uključujući porez,module,Magento_Catalog
Does this have a weight?,Ima li ovo težinu?,module,Magento_Catalog
Product,Proizvod,module,Magento_Catalog
Notify Low Stock RSS,Obavijestite malu zalihu RSS,module,Magento_Catalog
Low Stock Products,Smanjen broj proizvoda na zalihi,module,Magento_Catalog
%1 has reached a quantity of %2.,%1 je doseglo količinu %2.,module,Magento_Catalog
Home,Početna,module,Magento_Catalog
Go to Home Page,Idite na početnu stranicu,module,Magento_Catalog
Subscribe to RSS Feed,Pretplatite se na RSS Feed,module,Magento_Catalog
Products Comparison List,Lista za uspoređivanje proizvoda,module,Magento_Catalog
N/A,N/A,module,Magento_Catalog
AM,AM,module,Magento_Catalog
PM,PM,module,Magento_Catalog
-- Please Select --,-- Molimo odaberite --,module,Magento_Catalog
None,Nijedan,module,Magento_Catalog
New Products from %1,Novi proizvodi od %1,module,Magento_Catalog
New Products,Novi proizvodi,module,Magento_Catalog
%1 - Special Products,%1 - Posebni proizvodi,module,Magento_Catalog
Click for price,Kliknite za cijenu,module,Magento_Catalog
Special Expires On: %1,Posebna ponuda ističe za: %1,module,Magento_Catalog
Price: %1,Cijena: %1,module,Magento_Catalog
Special Price: %1,Posebna cijena: %1,module,Magento_Catalog
Special Products,Posebni proizvodi,module,Magento_Catalog
Manage Catalog Categories,Upravljajte svojstvima kataloga,module,Magento_Catalog
Manage Categories,Upravljajte katalozima,module,Magento_Catalog
You deleted the category.,Obrisali ste kategoriju.,module,Magento_Catalog
Something went wrong while trying to delete the category.,Dogodila se pogreška prilikom uklanjanja kategorije.,module,Magento_Catalog
Categories,Kategorije,module,Magento_Catalog
Category is not available for requested store.,kategorija nije dostupna za navedenu trgovinu.,module,Magento_Catalog
There was a category move error. %1,Dogodila se pogreška prilikom micanja kategorije. %1,module,Magento_Catalog
There was a category move error.,Dogodila se pogreška prilikom micanja kategorije.,module,Magento_Catalog
You moved the category,Pomaknuli ste kategoriju.,module,Magento_Catalog
"Attribute ""%1"" is required.","Potreban je atribut ""%1"".",module,Magento_Catalog
You saved the category.,Spremili ste kategoriju.,module,Magento_Catalog
Something went wrong while saving the category.,Dogodila se pogreška prilikom spremanja kategorije.,module,Magento_Catalog
Please select products for attributes update.,Molimo odaberite proizvode za koje želite ažurirati atribute.,module,Magento_Catalog
Please make sure to define SKU values for all processed products.,Molimo definirajte SKU vrijednost za sve procesirane proizvode.,module,Magento_Catalog
A total of %1 record(s) were updated.,Ukupno je %1 zapis/a ažurirano.,module,Magento_Catalog
Something went wrong while updating the product(s) attributes.,Dogodila se pogreška prilikom ažuriranja atributa proizvoda.,module,Magento_Catalog
Unable to add attribute,Nije moguće dodati atribut,module,Magento_Catalog
"Please, specify attributes",Molimo odredite atribut,module,Magento_Catalog
Catalog,Katalog,module,Magento_Catalog
Manage Product Attributes,Upravljajte svojstvima atributa,module,Magento_Catalog
We can't delete the attribute.,Ne možemo ukloniti atribute.,module,Magento_Catalog
You deleted the product attribute.,Uklonili ste atribute proizvoda.,module,Magento_Catalog
We can't find an attribute to delete.,Atribut koje želite obrisati ne postoji.,module,Magento_Catalog
This attribute no longer exists.,Ovaj atribut više ne postoji.,module,Magento_Catalog
This attribute cannot be edited.,Ovaj atribut se ne može uređivati.,module,Magento_Catalog
Edit Product Attribute,Uredite atribut proizvoda,module,Magento_Catalog
An attribute set named '%1' already exists.,Ime seta atributa '%1' već postoji.,module,Magento_Catalog
Something went wrong while saving the attribute.,Dogodila se pogreška prilikom spremanja atributa,module,Magento_Catalog
"Attribute code ""%1"" is invalid. Please use only letters (a-z), numbers (0-9) or underscore(_) in this field, first character should be a letter.","Šifra atributa ""%1"" nije valjana. Molimo koristite samo slova (a-z), brojeve (0-9) ili donje povlake (_)  u ovom polju, prvi znak bi trebalo biti slovo.",module,Magento_Catalog
We can't update the attribute.,Ne može se ažurirati atribut.,module,Magento_Catalog
You saved the product attribute.,Spremili ste atribut proizvoda.,module,Magento_Catalog
An attribute with this code already exists.,Već postoji atribut sa ovom šifrom.,module,Magento_Catalog
An attribute with the same code (%1) already exists.,Već postoji atribut sa ovom šifrom (%1).,module,Magento_Catalog
You duplicated the product.,Duplicirali ste proizvod.,module,Magento_Catalog
This product doesn't exist.,Ovaj proizvod ne postoji.,module,Magento_Catalog
Invalid product id. Should be numeric value greater than 0,Pogrešan id proizvoda. Id bi trebao imati numeričku vrijednost veću od 0,module,Magento_Catalog
Products,Proizvodi,module,Magento_Catalog
A group with the same name already exists.,Već postoji grupa s ovim imenom.,module,Magento_Catalog
Something went wrong while saving this group.,Dogodila se pogreška prilikom spremanja grupe.,module,Magento_Catalog
A total of %1 record(s) have been deleted.,Ukupno je uklonjeno %1 zapis/a.,module,Magento_Catalog
A total of %1 record(s) have been updated.,Ukupno je ažurirano %1 zapis/a.,module,Magento_Catalog
Something went wrong while updating the product(s) status.,Dogodila se pogreška prilikom ažuriranja statusa proizvoda.,module,Magento_Catalog
Unable to save product,Nije moguće spremiti proizvod.,module,Magento_Catalog
You saved the product.,Spremili ste proizvod.,module,Magento_Catalog
SKU for product %1 has been changed to %2.,SKU za proizvod %1 je promjenjen na %2.,module,Magento_Catalog
